1000
0.1383971310  0.5922728869   0.9278588899
0.4692241957  0.3297303419   0.0552373796
0.3648952276  0.9717899355   0.0433873923
0.6251131107  0.2982108871   0.3923028154
0.2484882973  0.9871947914   0.4381360190
0.7954287537  0.3371435203   0.9648980428
0.0918198230  0.9940803263   0.9698589705
0.3771497799  0.2282628083   0.4844087783
0.0558470714  0.2702556953   0.3633055379
0.9396209992  0.5955906655   0.3969408997
0.8005512727  0.6522916779   0.6320302753
0.8500877083  0.9611654440   0.0598665084
0.8900049259  0.9085408331   0.4510952865
0.5887884316  0.9461049690   0.3283055336
0.7370404345  0.2573573455   0.9240172925
0.4283652836  0.3929404633   0.7648097810
0.7158054855  0.7957130820   0.2370333775
0.1586654027  0.0057625786   0.9764683253
0.1914263830  0.7133910230   0.9169957075
0.0181128040  0.6811782652   0.2972086466
0.1093407455  0.6489167818   0.6639222277
0.5075770730  0.0320951673   0.3587872982
0.6160449363  0.7936884722   0.2530787961
0.5186443755  0.0541454799   0.6382177048
0.7815165620  0.0720512319   0.4188168593
0.6243334045  0.6410767846   0.4874981193
0.2084952019  0.0977276756   0.9436947184
0.0553739544  0.0941268415   0.3221789477
0.4426727473  0.1545579356   0.4408689293
0.4824330765  0.5682003045   0.7848163828
0.8765635015  0.8527343649   0.2449641908
0.6064215502  0.9899684157   0.6104780119
0.5682799740  0.2607626888   0.2686220556
0.0150148619  0.8594165930   0.7418647415
0.7190366893  0.3682243166   0.9040463305
0.1213883208  0.8343800678   0.2254804523
0.8454809173  0.3859512971   0.5577379028
0.9223482963  0.7443748878   0.2148684558
0.4300342992  0.0137286017   0.2001425755
0.3825251876  0.8496180000   0.5554415753
0.6367498491  0.0945547318   0.9910701385
0.0425362012  0.3888868988   0.2847780939
0.5002085622  0.1398745164   0.7202508471
0.5008293943  0.7135161609   0.8414423729
0.3566360732  0.1513828869   0.5557409985
0.7015309494  0.9664823418   0.6322742081
0.1730472143  0.7431036015   0.2755484891
0.7390195645  0.5173995607   0.2977895793
0.3869957508  0.2016863464   0.3758509374
0.9269294045  0.9066954696   0.9872330656
0.5448350871  0.8551429605   0.6438871044
0.0789251133  0.1046702613   0.5559039172
0.4498009123  0.4436119540   0.4893056973
0.9440478405  0.4360576390   0.7497698344
0.6340637555  0.6080119801   0.7809956615
0.1918237016  0.1051791456   0.0999481562
0.0998065457  0.5542241214   0.5719274215
0.0301974044  0.8333694495   0.4590258997
0.4316912309  0.3573501304   0.3342030209
0.8067021993  0.5353011935   0.2121392070
0.7859329755  0.4289750319   0.2333058920
0.4971878964  0.7467837135   0.1376881062
0.9754869046  0.6715141658   0.3038219715
0.9651421708  0.9473247363   0.1106562981
0.2403183400  0.1786852929   0.6116372363
0.0154910131  0.0214274488   0.5355677095
0.5319629357  0.5564113392   0.1546231121
0.4877645145  0.8722530416   0.5400332847
0.2521974912  0.5668090788   0.4484523819
0.1245359055  0.2821606586   0.0834831185
0.8538274601  0.8242612838   0.5480515297
0.7440469379  0.3540608967   0.7199159482
0.9442808133  0.9298181429   0.6546921504
0.3074076905  0.6763159241   0.8148124824
0.3915858310  0.6726649909   0.8808768194
0.1709755020  0.3816171887   0.2250917251
0.5211835556  0.4209278818   0.9239546644
0.4599575591  0.1651071298   0.0074048025
0.3319590448  0.8998497916   0.2285221800
0.9313073978  0.4839819670   0.3597024824
0.9406402810  0.7921536073   0.9493521658
0.8740653399  0.7944275595   0.7283425920
0.8007013811  0.3384169290   0.3020574192
0.4622355884  0.0731270663   0.0550186832
0.6304492943  0.8862454668   0.6294719783
0.5699033006  0.9428635926   0.0547465187
0.5058363332  0.2649769748   0.1972353159
0.3814188703  0.0400891835   0.9132268877
0.4298735762  0.3271896473   0.2385699673
0.1557049192  0.2167600100   0.6427144870
0.2958601502  0.1705368412   0.7713482535
0.4099778831  0.1502885341   0.2779255277
0.9418355217  0.1540223249   0.1217393398
0.3769782793  0.7927136365   0.6467967430
0.2236985361  0.7137969104   0.3709589293
0.8811391416  0.2927037504   0.5653575188
0.0252538359  0.5268358336   0.1354953537
0.5758122016  0.2795130641   0.4760559643
0.7502318131  0.9984398504   0.0575791625
0.8284720282  0.2960616949   0.1897807322
0.7974029962  0.8673026597   0.7154315837
0.0474405000  0.5723010656   0.7133710449
0.5203028703  0.6148332789   0.2940181188
0.6208946134  0.4673207159   0.3711285698
0.0543258250  0.4272011296   0.8856115683
0.5862052883  0.7610466569   0.0788326735
0.5861401590  0.4931043671   0.7911464862
0.4821633334  0.2398920447   0.4273898023
0.9577965909  0.5767893671   0.7319590881
0.2339491642  0.7967697468   0.6978998386
0.0854938941  0.3474499185   0.9977090055
0.9623430178  0.0931081371   0.8793921925
0.0144167124  0.6293881871   0.7952771994
0.0299697176  0.1683040242   0.7808752624
0.5817452204  0.8705233445   0.5612376192
0.9669276623  0.6748746908   0.7983553326
0.0146216202  0.8287599095   0.1917100587
0.6319100953  0.2541527912   0.9584510649
0.8155905889  0.7837472505   0.3626428553
0.9300329330  0.0590203103   0.0570244452
0.4892852701  0.8424106544   0.7220398219
0.3876284614  0.6403592981   0.3904966751
0.8539578028  0.3449117840   0.4746584307
0.3492957218  0.9273605358   0.8036300270
0.7992139904  0.2242915038   0.8299985870
0.7742323601  0.7025263485   0.4322924760
0.8357977857  0.3328870314   0.8565528265
0.8772189086  0.9358401085   0.5652204257
0.1573598378  0.8508384320   0.6124128896
0.5454344157  0.4449135406   0.0110437089
0.6863373122  0.1142941254   0.5378467887
0.3763730978  0.3186958709   0.6982609198
0.3236784725  0.4884509337   0.8624745691
0.6864693985  0.7063830748   0.2636985805
0.6752571418  0.4712274119   0.7787583106
0.3580056225  0.0323030567   0.5699499476
0.3468061631  0.5587435769   0.3486967897
0.2317383428  0.4013575257   0.3086531011
0.7575481522  0.7067244122   0.3398157293
0.4579477312  0.1799943879   0.5302982669
0.7023578190  0.0060538784   0.6832213686
0.2774034643  0.3582710497   0.6711135307
0.9958946965  0.7530796807   0.1349813546
0.4043735065  0.5457661712   0.9369259541
0.6088340985  0.2019974636   0.8823913399
0.0765426806  0.5269347111   0.8434292006
0.4652270098  0.6937143800   0.3007649836
0.6193292293  0.8107355242   0.4874634448
0.1790591844  0.4198391348   0.5527580952
0.2112058254  0.5916537514   0.1059281033
0.4004906242  0.6017697845   0.0588774048
0.5316752506  0.6946916097   0.5020585265
0.9485604921  0.2421535343   0.9808864915
0.7380756229  0.7212726572   0.1668475981
0.2343344607  0.8271482034   0.2445035554
0.1772130726  0.6144102783   0.3809716054
0.6230161804  0.8463738880   0.3732058134
0.3445732838  0.6213758822   0.4830692785
0.3746065292  0.7457987010   0.8197029818
0.9902630231  0.1991029391   0.8314546302
0.3196799183  0.1206097169   0.9543358597
0.0012992940  0.9374557337   0.4017664991
0.1117946419  0.2404263980   0.7599786167
0.7365877703  0.0793458762   0.9961813941
0.2458937824  0.0355030512   0.5171662078
0.7378955729  0.9693143477   0.2832424152
0.8431027179  0.1734892262   0.4690863323
0.6872102089  0.8573357249   0.9345607572
0.0064153160  0.2666176458   0.7367666458
0.0774455601  0.6019821907   0.0110835591
0.7360294702  0.2453581283   0.1603196551
0.7164380449  0.6690518045   0.7885131672
0.2255480232  0.9282451872   0.5139028210
0.0444841902  0.9585338830   0.7811989381
0.8409393757  0.0540925931   0.4892595070
0.7738413829  0.0196152776   0.3178712945
0.3061955964  0.2813941288   0.0279472191
0.8744012136  0.4253346212   0.4320836787
0.1348540870  0.3847240720   0.7292945086
0.3898745917  0.8063596752   0.4574061263
0.8630238682  0.2233255145   0.0663118752
0.2242746339  0.3279862556   0.3951018746
0.8272455640  0.2154632823   0.5998909415
0.0328601140  0.3476139556   0.5028138905
0.4761180397  0.5943170994   0.3808461312
0.7591500147  0.2049882790   0.4325101343
0.7006323472  0.2822850685   0.4694403006
0.5882215331  0.5174164484   0.5981297325
0.3816732402  0.5772115603   0.8153830882
0.6677498663  0.7647343929   0.7605579701
0.5957221776  0.9516993532   0.9774231711
0.1377034302  0.3129243817   0.3069552667
0.3610940370  0.0314562132   0.7790726406
0.7671503450  0.6982414314   0.8977670298
0.8409975196  0.6145992509   0.0856047021
0.9986870519  0.4702215625   0.2545317678
0.0549792020  0.1839854724   0.4166636315
0.6819692968  0.0827798596   0.4409665596
0.0719730199  0.0994725059   0.8719262257
0.9218391721  0.6796902973   0.1181149271
0.3486180920  0.4282302323   0.5504790527
0.1352733676  0.3677369196   0.0261693824
0.7753261444  0.1438466187   0.6438140380
0.0796967280  0.4247043533   0.4479239567
0.1987994596  0.2208295241   0.2648229580
0.5191288953  0.1543209769   0.8645744945
0.2584025793  0.4017292988   0.1014345527
0.2564934829  0.4607727647   0.6076040786
0.3484417225  0.5010695751   0.4508883521
0.5290866442  0.1680474840   0.2627873807
0.6668671377  0.7601192020   0.8792250604
0.8724624366  0.7288391739   0.4667101653
0.9760305104  0.8782063893   0.3545722873
0.8173334914  0.0216910305   0.2158738380
0.7325928781  0.3061471490   0.8195508732
0.0046157993  0.3679224266   0.3944913344
0.7620005828  0.5917898087   0.5536131275
0.9626501157  0.3400352041   0.7847889454
0.3210324670  0.6330710975   0.1321011320
0.2919511207  0.8278207288   0.3839326317
0.1240064959  0.5319727316   0.0785009494
0.6257728397  0.6761670742   0.7082956490
0.8552085766  0.5602146512   0.5806784261
0.5374555778  0.9584667595   0.8833586180
0.9683503136  0.1781899697   0.4411656156
0.9163242647  0.1512055854   0.9602927189
0.5933028759  0.8418240638   0.7415074377
0.6926476984  0.2618237450   0.7299231056
0.8356100349  0.4352586032   0.7138569049
0.6366676680  0.4834494013   0.4904439482
0.6100793470  0.0245740862   0.3869738918
0.7964335596  0.8800920252   0.0042439825
0.3000891439  0.7206946174   0.6471256984
0.2615210617  0.6634038087   0.9972667669
0.4398111531  0.6593181150   0.7692101838
0.8920965522  0.6874733234   0.5658126542
0.2217773212  0.2888495130   0.1694515860
0.4152318966  0.2794402840   0.1460135391
0.1554815462  0.3168154247   0.8351774998
0.8206484356  0.7784828576   0.9939334253
0.6813743970  0.0074047074   0.0755453752
0.3022453012  0.4031401190   0.4462821038
0.1288879556  0.5141985937   0.3829877382
0.4091461906  0.8694468958   0.0577023549
0.2042673458  0.4778634718   0.1619358629
0.2815670827  0.7304359292   0.2809017600
0.0409326412  0.5867561498   0.3764949464
0.3539120438  0.0010073913   0.3916583972
0.1034595038  0.0847866801   0.0300913505
0.4242746643  0.6802827098   0.6608035878
0.5311091059  0.7886965072   0.9112411154
0.5833075362  0.8739293781   0.9173097773
0.1816292916  0.4525208608   0.7031006250
0.9260642729  0.1078286416   0.5010425818
0.4375198442  0.7567543360   0.7439595909
0.6208656227  0.7169754510   0.5559374632
0.5218607684  0.4435652121   0.6314087574
0.8223313799  0.6173299416   0.9065213860
0.6436297772  0.6084344696   0.1029722912
0.6641553171  0.5721270202   0.5536609463
0.8197265257  0.3377052865   0.6489848521
0.2108193661  0.8895999595   0.4128678223
0.3042404286  0.7792043187   0.0351303902
0.0909308638  0.9843916328   0.3628808486
0.7600656044  0.7814717922   0.7192219602
0.2453276840  0.4624706511   0.5062716865
0.4908094672  0.6736587319   0.9697749487
0.1947081584  0.7423912895   0.5514584445
0.5999717400  0.2196342652   0.5617489155
0.5308790200  0.3088489914   0.3566448516
0.2736279790  0.0233583812   0.9845427395
0.5754904961  0.3721855163   0.4218786643
0.4385692706  0.4298465088   0.0592150922
0.1140437845  0.1946340169   0.0330866932
0.5446594625  0.1832786296   0.4875437789
0.1642516292  0.4759405081   0.6098856940
0.8478075772  0.9354419829   0.1702098155
0.6498391319  0.2093838619   0.1246048384
0.7280058088  0.7664189028   0.9705204881
0.0580971666  0.8263122636   0.0562816577
0.8998224583  0.2495028906   0.7754935434
0.9580561963  0.7620154335   0.5276584784
0.4626669010  0.1758860541   0.2006825376
0.7281532934  0.8079314158   0.3273410402
0.1571482754  0.1237150722   0.6254404295
0.2709346000  0.6730270791   0.4422260235
0.4723130828  0.4803800131   0.7240447781
0.1637035568  0.1664335667   0.8755215081
0.7275933683  0.1071602447   0.0145713510
0.9204619201  0.7776418884   0.8340275527
0.4123282016  0.7082382457   0.2087715916
0.7892665901  0.6953225641   0.7211550149
0.8697293012  0.3521714416   0.7543172653
0.8240424554  0.9727770306   0.3778663033
0.5150261779  0.7350915057   0.0241925921
0.3363393989  0.2636839645   0.7716611585
0.0732976208  0.7321546011   0.1268172814
0.9513597321  0.3644815363   0.5011192114
0.2190827108  0.2280629281   0.8169769657
0.5510054184  0.0028515800   0.4751051846
0.8488579616  0.8616316086   0.9387209830
0.7231529418  0.4780805061   0.5676724050
0.0414031643  0.9173492211   0.2951642074
0.9964550633  0.7398648906   0.6498498222
0.6318615608  0.0883745270   0.1296630750
0.3139274214  0.2491308995   0.6654587413
0.1251620657  0.5872724678   0.2949053916
0.5616515940  0.1758253971   0.1596968832
0.5167966618  0.9532659981   0.6027590346
0.7609100042  0.2498048321   0.6448106437
0.2450905579  0.6796614503   0.1933270437
0.1105612157  0.6875880472   0.3452928548
0.0803226176  0.8113482633   0.3182465518
0.9260605135  0.5745399901   0.8522365440
0.8070963125  0.7480645197   0.2521254709
0.2115295603  0.0741412788   0.4395280491
0.4856507579  0.7735051071   0.6508584876
0.3234654204  0.7324816728   0.3812130636
0.8893072119  0.3398097516   0.3723439845
0.0717907406  0.8596836524   0.8229806202
0.1615396808  0.7551811327   0.1742208560
0.9104317220  0.4746062229   0.0361778838
0.0010462229  0.1275127926   0.9886584648
0.7423313379  0.9133634241   0.8660836651
0.6739178706  0.3823088593   0.4132174109
0.0440190174  0.2912166923   0.2531442077
0.2428795149  0.1656485618   0.1759099160
0.5512309755  0.3522188853   0.8572589748
0.4610130987  0.6794531010   0.5608581971
0.3890046691  0.1105478918   0.1821256055
0.6469882905  0.8435010417   0.0451135952
0.6812269140  0.6635537652   0.4015527042
0.4628610728  0.9589241704   0.0625725013
0.4008854980  0.4206501922   0.4110110733
0.6090023431  0.7691310716   0.6530007612
0.9700439987  0.3308558750   0.9833767450
0.6897672855  0.7236130033   0.4813801210
0.2330028409  0.2366917175   0.4790007747
0.4972504763  0.0813507577   0.1499496146
0.3414589401  0.7906481467   0.1959684963
0.6787192864  0.1590485231   0.9195346866
0.4399121604  0.7698963996   0.5510215025
0.0341815095  0.4691842512   0.3633147368
0.6897551902  0.2096307246   0.8271532344
0.3314383385  0.9988556644   0.1780177615
0.6281114276  0.9260346156   0.1518141924
0.7577090398  0.0838468549   0.1300747667
0.1602136240  0.3775463034   0.1224172618
0.5017419652  0.2324440320   0.6308508761
0.5429666549  0.1911627751   0.9571157412
0.4389570940  0.2345698863   0.9098325686
0.4104379126  0.9096506412   0.4725512388
0.6974793947  0.9266713552   0.3599539796
0.5151579597  0.2441215429   0.7420118176
0.4647593757  0.8772819266   0.9395297256
0.1419368203  0.2434195648   0.4190714240
0.3772708000  0.3105430088   0.8571412369
0.2816134189  0.5586088744   0.7500067523
0.4250158349  0.4378251578   0.9635423433
0.2550915836  0.1348572415   0.8554977614
0.7292276820  0.2915934302   0.3648104921
0.2547699205  0.0840357191   0.6016389840
0.6748113867  0.5286721374   0.6329235734
0.7727280347  0.0749719936   0.7208567023
0.2196377832  0.7579246085   0.8191808057
0.2518878588  0.4258335197   0.8801458451
0.7066559863  0.7962327514   0.4170557604
0.1183164300  0.8264244163   0.7219234867
0.9397835592  0.5783448655   0.0788279370
0.4654255104  0.0870269048   0.8117923468
0.2723662914  0.3108502468   0.8721343159
0.3902157598  0.6472463373   0.9753382800
0.1215978160  0.5572049952   0.1852123566
0.4736549136  0.9868440898   0.5036489435
0.1797937646  0.2998704548   0.7078047114
0.1533500656  0.7623114430   0.0594467494
0.9933149431  0.6805367320   0.5813710577
0.7716726601  0.5515092552   0.6419957878
0.0321607146  0.6933977410   0.5813204914
0.4795015200  0.3567374116   0.4386782886
0.8544963634  0.0098948225   0.3788300326
0.6079576019  0.7092231088   0.1712034247
0.3737366853  0.2758984365   0.3028910552
0.8049551529  0.2868721236   0.7458304705
0.7285933721  0.3750535027   0.6075721033
0.7196660987  0.4786625668   0.8696498914
0.6124569019  0.0133610803   0.6518839516
0.0142223394  0.6216610222   0.2077125894
0.5749002889  0.6219446647   0.3737556942
0.2076174330  0.0338734346   0.3292934030
0.4880738463  0.3732032882   0.1572550460
0.2052628463  0.8109835119   0.3433218198
0.7109246863  0.4444651999   0.9809049192
0.9038094291  0.3054400713   0.2762450365
0.4161945425  0.7035997005   0.4644985702
0.7763436675  0.1222276565   0.4984870219
0.5898532916  0.1158937298   0.4148754862
0.6799425205  0.9403384031   0.0108494087
0.1816070681  0.0137014924   0.0585338845
0.3151526288  0.4557805919   0.3476040148
0.0157617443  0.7044271835   0.6912646458
0.3532704322  0.6833246262   0.0433063958
0.6865127805  0.8352155481   0.6847535865
0.8579312612  0.9832846130   0.2730933640
0.8361974822  0.8694156235   0.8142644870
0.8936926610  0.2557248545   0.4418217346
0.3992863427  0.2963528307   0.4053736457
0.2762605703  0.8975216913   0.9677025808
0.3196475264  0.9232434558   0.4211385610
0.9028553189  0.3272778380   0.0936432061
0.0783900074  0.0523265099   0.7656319125
0.8663287445  0.0721954482   0.8785686565
0.7647938336  0.8113851780   0.8810614582
0.1490765749  0.8040496255   0.9594639294
0.0592224641  0.0302491821   0.9623150867
0.6505439387  0.3484849016   0.6764260036
0.1367033462  0.4801926195   0.9416375726
0.6376333970  0.3575187253   0.5139059539
0.9689879792  0.6692825821   0.0159223062
0.4806277397  0.1467771300   0.3523520621
0.9506146886  0.3949728051   0.3013975651
0.8812887815  0.9734294057   0.8283441498
0.2613395838  0.1382357018   0.5201689317
0.2999433837  0.9949700113   0.2709484541
0.9741314649  0.3845697682   0.4048884682
0.1070992689  0.3362694569   0.4215645382
0.0555430657  0.3615611705   0.7923335774
0.5413941016  0.7839968592   0.5586333210
0.4987678056  0.6912213529   0.4003197065
0.3873836497  0.1312918403   0.7454777392
0.3500700453  0.6916429877   0.5658147710
0.5990424127  0.7219097301   0.4168633631
0.2621414119  0.7624315052   0.1337707077
0.8881619662  0.3725845801   0.9467453971
0.8450863102  0.9913291423   0.4881471930
0.7548832316  0.4042132331   0.8153381860
0.3708604774  0.5173308647   0.1111852136
0.4978047395  0.0738651200   0.2574678201
0.7002327125  0.1481797673   0.7331886361
0.3788981743  0.8575565508   0.3583717762
0.5661628941  0.5412074992   0.0666094152
0.5965554522  0.2587651983   0.6835866825
0.2916230848  0.8935456103   0.7207691516
0.1365096528  0.0165284217   0.4759932319
0.4027867134  0.2435953369   0.5925962310
0.0387060116  0.0723416271   0.4486438379
0.9957767956  0.8341743730   0.2581839806
0.0874730184  0.3197762322   0.5866611394
0.7786733000  0.2911267396   0.0821779159
0.9694043484  0.6761162164   0.4711288946
0.1153225848  0.7737783346   0.8586412856
0.0073298644  0.6002733499   0.5221628404
0.5728765105  0.1094397218   0.3271701608
0.9566257153  0.0659315709   0.6781255798
0.2028543951  0.8623030973   0.1480575394
0.4507029852  0.1239290506   0.9359080654
0.3051906729  0.8550755785   0.4937745752
0.0081050120  0.1910925873   0.3136683793
0.8154907949  0.4804585604   0.5035347185
0.9560059257  0.5554728516   0.2762511083
0.7830662122  0.8340851706   0.1721547422
0.9418561567  0.0703448478   0.3944716932
0.4345177693  0.2879367001   0.7773058822
0.0260109486  0.5129912101   0.9453727211
0.2030470311  0.5451849363   0.5533307755
0.1396771860  0.0869311180   0.3907014699
0.7520747113  0.2293409334   0.2669499170
0.6481805968  0.8583290238   0.8326248895
0.2247702114  0.2101377274   0.7066723088
0.2152199768  0.6499655708   0.2870370766
0.0761871122  0.6780217691   0.4577177080
0.2952169864  0.1649948833   0.4244598873
0.4269980453  0.7623360224   0.3718639872
0.9134754599  0.6811585250   0.6892198153
0.1524195501  0.3029986315   0.5109570338
0.7786155633  0.8794726086   0.3893028833
0.6120996217  0.6131692529   0.6276388292
0.1753472375  0.6817611501   0.1225448581
0.7864094134  0.5071649170   0.0340802564
0.3444028695  0.3967847426   0.8940330915
0.8442676301  0.4124000327   0.1432340455
0.0480198052  0.7640475647   0.7766448383
0.7960720235  0.5305768097   0.9720041626
0.3155202485  0.8864880960   0.0046070870
0.5890637219  0.6909193184   0.2963724407
0.6095941231  0.0801155835   0.5998442565
0.2223064656  0.5257533365   0.8686259511
0.6826351111  0.9132927479   0.7528029915
0.9190611248  0.4658697381   0.5598522488
0.7718618605  0.5017752574   0.7725419471
0.6738411453  0.7406498420   0.3521435849
0.1595856565  0.1075312200   0.2425369245
0.2172498546  0.2142502531   0.0636058098
0.7672013980  0.8717957574   0.6098780035
0.5731252044  0.8180834325   0.1581472919
0.3168012607  0.8608790114   0.1183589171
0.6263362448  0.4252780118   0.8579398171
0.4513993546  0.8130149919   0.8263744325
0.9571458525  0.1538100110   0.0068436009
0.9073658915  0.5888840303   0.9528760288
0.8176065711  0.9637816565   0.9200931587
0.1294074584  0.6618729229   0.5604941736
0.4716048311  0.6091137039   0.8798883806
0.6491134880  0.9953343859   0.2606511328
0.1972583753  0.9434088589   0.6871692154
0.3919707270  0.4154817521   0.6614209732
0.0998899809  0.4166426738   0.6546865470
0.6910062656  0.6429289346   0.1907560644
0.4825085167  0.2874558573   0.5294331836
0.9556638241  0.2233388990   0.6371035786
0.6357986949  0.5420334037   0.8654297242
0.1441857168  0.2647113450   0.9433445963
0.2168081327  0.4575814740   0.4028318883
0.1132766345  0.8223064872   0.1330257567
0.2581574797  0.0789712608   0.7738850221
0.2665850942  0.3030615485   0.2873520566
0.6101275257  0.4813948107   0.9521653185
0.5628538008  0.9489203926   0.2296977803
0.8806784864  0.9273142387   0.7294368007
0.1808866201  0.3732036915   0.9432570186
0.6099597104  0.7870583290   0.9690316042
0.9513907490  0.2978489213   0.8854622143
0.7715323744  0.0449413656   0.5999246028
0.6504214916  0.7059624231   0.9722596268
0.9064450624  0.1959351426   0.5486734207
0.2169077692  0.3825775668   0.7679488951
0.5603725046  0.5676555737   0.4550847110
0.5603776093  0.0194098427   0.0809393569
0.5294724081  0.0207304190   0.7696712813
0.4333376453  0.4935089794   0.3303948722
0.1896716084  0.1547567318   0.4350854094
0.8544023114  0.8598663563   0.0934623087
0.0997975620  0.2325080666   0.8598913155
0.4303559640  0.8354065083   0.1541853243
0.6419290701  0.1564103971   0.0459876166
0.7273487007  0.9807643520   0.1762545264
0.1130349858  0.1239001242   0.4709466401
0.2904262550  0.3588043555   0.9710866349
0.1781865151  0.0523641667   0.8460038843
0.5818143002  0.7034359985   0.9104476002
0.9696518420  0.4279083918   0.9588095339
0.4388645738  0.7568777744   0.9166379138
0.7432017987  0.8141663210   0.5046306599
0.2911006525  0.6402304374   0.3512490201
0.7351854518  0.8499094339   0.7975104335
0.8062145829  0.9662357138   0.6631440416
0.5812020346  0.6024539924   0.9540281938
0.5336516785  0.7810920234   0.3344576826
0.7407040812  0.0426454004   0.5088674783
0.3356155898  0.7487075532   0.7314596394
0.2541538538  0.0808284318   0.0043465298
0.6826253207  0.7496205030   0.0065700198
0.9424222825  0.8380239707   0.1552518064
0.3621999362  0.3326832274   0.6029269313
0.2988753770  0.0823468200   0.1238501082
0.1750616738  0.5234098509   0.7720214509
0.2827234879  0.5410376588   0.1625705844
0.8397370530  0.6254122877   0.8000840819
0.1754225337  0.3668042249   0.6242565023
0.3928392095  0.5951377084   0.5898244156
0.8597167095  0.6959490449   0.0139301081
0.0215418678  0.9945746451   0.5587406220
0.1720244294  0.0971393451   0.5353101210
0.6473939401  0.1154050151   0.8147874709
0.3299688610  0.9773179115   0.5215642330
0.3929630826  0.0416222733   0.3009834864
0.5652660977  0.5955929517   0.5443842156
0.9666633766  0.9684300598   0.5122744970
0.6943887136  0.9998239431   0.8139557677
0.0722317778  0.0565775016   0.6541049680
0.0001877622  0.7444026796   0.3882837974
0.3225115969  0.4689675007   0.9712969159
0.3414635844  0.6492335455   0.7272881776
0.8851889325  0.1649342808   0.3786760771
0.5214875002  0.0454350743   0.8789402434
0.4048061817  0.3336414506   0.9559084241
0.8140873808  0.1758409391   0.1593311042
0.5060309003  0.5219343541   0.9743423420
0.8669888808  0.0284722909   0.1254872612
0.5897130071  0.4280457568   0.7151621800
0.2880426660  0.0749272453   0.2446319202
0.5045090059  0.5078220576   0.5350684138
0.8357605140  0.4356959980   0.3347638169
0.4969476160  0.5799377746   0.6228649622
0.5055185421  0.6530356209   0.2010669077
0.1514601177  0.4856275583   0.4904988220
0.4121208862  0.2174464401   0.6923812184
